video_id,comment
-BcUicXaplo,Freemasons and Eastern Stars at work again. No one in the video seems distraught at all. Tracking his location for what? To confirm the plan took place.
-BcUicXaplo,Everything is just joking or just having fun….
-BcUicXaplo,RIP Lazoro Gonzalez. My condolences to the family for there loss. It was a pleasure to have met you.
-BcUicXaplo,Talented doesn't mean intelligent
-BcUicXaplo,Prayer goes out to their families 🙏🏽🙏🏽🙏🏽🙏🏽
-BcUicXaplo,"This is sad, please drive carefully and slow down, and wear your seat belts"
-BcUicXaplo,RIP.... PRAYERS FOR FAMILY MEMBERS
-BcUicXaplo,I'm heartbroken to hear of the tragic loss of life this morning. God Bless the dear families involved.❤❤❤
-BcUicXaplo,That is really bad😢😢😢
-BcUicXaplo,Blax and tax....stay TF out of Shitcago!😖
-BcUicXaplo,That's all We hear shootings  killings homicides etc etc. . Blame the leadership like Brandon Johnson JB Prizkers and others including those who keep lying about Crimes being down. . Who knows what really happened. . .
-BcUicXaplo,"God Bless, hold, and keep their family, friends and loved ones. They will be missed by many."
-BcUicXaplo,Seatbelts save lives y’all
-BcUicXaplo,So very sorry for your loss.
-BcUicXaplo,This cant be real. My nephew is gone.
-BcUicXaplo,Bless
-BcUicXaplo,🙏 ❤
1d-049T7gnI,there is no speed enforcement on chicago's expressways
1d-049T7gnI,Ignorance at its best speeding at 100 miles or more.. I try to stay off Dan Ryan as much as I can. Prayers for all the families who lost their loved ones 🙏
1d-049T7gnI,Prayers for all.
j8skAgQgSTk,This is so sad I always drive on this eway praying god protects us all rest in peace to those who passed away prayers for the families🙏🏽💯💔
uOHnc6w_Dxk,Ask Brandon
uOHnc6w_Dxk,They should know who was driving
uOHnc6w_Dxk,Driver been drinking thats why they ran!!
uOHnc6w_Dxk,THE POLICE SAID THEY BELIEVED THE CAR WAS STOLEN AND NOW THEY FIND OUT THE CARS HER BOYFRIEND'S CAR WHY WOULD THE POLICE BELIEVE THE CAR IS STOLEN DID HER BOYFRIEND REPORT THE CAR STOLEN AFTER HE CRASHED IT AND KILLED HER AND LEFT👇
uOHnc6w_Dxk,what color was the killer? Did he vote democrat?
uOHnc6w_Dxk,Poor little PeePee he no readinaro or speakita el United States. He drink too much fire water in the new world
uOHnc6w_Dxk,"My heart goes out to the
family and her babies  💔
no words. God bless 😢  🙏"
r0f257F_CfM,"She wasn’t stuck. She panicked when the gate closed on her car. She could have driven through the gate. They are designed to break off in these situations. Yes, it will cause minor damage to your vehicle but it’s better than getting killed!"
r0f257F_CfM,Staying off the railroad tracks seems to still be rocket science to some.
r0f257F_CfM,"There’s just no way this happened 6 times in a row, first it was 2015, 2016, 2019, 2020, and happened 2 times this year in 2025, this is just insane by the way 💔"
yw-oyP22lSk,Stolen car for sure 😢😢
yw-oyP22lSk,"That’s y when I enter an intersection, I look both ways and proceed with Caution 👀"
yw-oyP22lSk,There is absolutely no reason for a crash to be this bad on some damn 31st street…like come on!!!! Wtf
yw-oyP22lSk,Celebrating Juneteenth I suppose
3ui6_H3yodo,It’s like the state doesn’t want to do anything to slow these dumbass people down. This is ongoing and there’s been more than enough reason to do something to prevent this from happening as often as it’s happening
3ui6_H3yodo,"It just goes to show how AI (artificial intelligence) is very unlikely to replace us human drivers. Also, Chicagoans can take a lesson from how drivers in North Carolina behave when it comes to their I-40, including in Raleigh. Oh, the reason that I mention Raleigh is that my uncle has his NC State alma mater that mentioned AI, so the point I'd like to reiterate here is when it comes to all of us, do more than drive defensively, drive smart🙂"
3ui6_H3yodo,Weather definitely played a role in this deadly crash. There’s currently a ton of black ice
3ui6_H3yodo,Standing on a FREEWAY is the biggest mistake you can make
3ui6_H3yodo,"alll those immigrants from warm climates, dont know how to deal with Chicago winter icy roads. RIP to all of u"
3ui6_H3yodo,Should only take a few hours to clean up
3ui6_H3yodo,Why doesn't every state build an efficient rail network for the citizens? It's very scary & stressful to drive on US freeways. It will create so many jobs. Just to run the car industry they are risking people's lives.
3ui6_H3yodo,🙏🏼🙏🏼🙏🏼
3ui6_H3yodo,About a month ago I was on the expressway 2 chargers went past me so fast my car shook. Bout 2 minutes later traffic started slowing down and yup they both crash out. I knew they was going to cash😢😢
3ui6_H3yodo,Praying ♥️ ✝️ 🙏
3ui6_H3yodo,I go at least 120plus when I’m driving on the expressway plus I drive a hemi and that is my route to the crib too so I’m always flying just get there faster😎🫵🏾
3ui6_H3yodo,Too many car crashes! When will it end?
3ui6_H3yodo,The usual suspects.
3ui6_H3yodo,"Speeding, tailgating, road rage and driving too fast for conditions. Yes, that sounds exactly  like Illinois driving to me."
3ui6_H3yodo,"I bet you the most accidents are either migrants, blacks, or women."
3ui6_H3yodo,Blind people watching move and drinking.
3ui6_H3yodo,PRAYERS  GO OUT TO THERE  FAMILES / LOOKS   AS  THEY WERE SPEEDING OR  DISTRACTED BY THERE PHONES
3ui6_H3yodo,Racismanycityuprayerepentance 😢😷🙏
3ui6_H3yodo,"Did that guy say his daughter caused the crash, because she was chasing the guy the hit her?"
3ui6_H3yodo,Gen z activity
3ui6_H3yodo,People drive like A$$HOLES around there all the time . .
3ui6_H3yodo,"These YNs driving 100+ in the snow, go figure"
3ui6_H3yodo,"When there's a story about something bad happening on public transportation, most Americans think, ""I'm sure glad that I never use public transportation (and never will)."" However, when they see a story like this (i.e., one that shows vehicular destruction), they think......NOTHING!🙄"
3ui6_H3yodo,Bosco was checking out the top speed of his stolen vehicle
3ui6_H3yodo,What was she going to do if she caught him??? I’m confused!!!
3ui6_H3yodo,🙏🏽🙏🏽🙏🏽
3ui6_H3yodo,I am surprised they were not driving Dodge Charger.
3ui6_H3yodo,👀
3ui6_H3yodo,"I drive that stretch everyday, multiple times a day and night. I was driving there an hour ago. 2 cars seemingly together were going at least 100 cutting around each other. People drive bad on it. Right there should be easy the road just splits 2 ways but they screw it up constantly."
3ui6_H3yodo,ITS A CULTURAL THING
3ui6_H3yodo,It is beyond infuriating how fast ppl drive on these expressways 😠 😡 😤 🤬🤬🤬🤬
3ui6_H3yodo,Black ⚫️ ice
3ui6_H3yodo,"Part of the problem is that there are no longer any ISP Troopers proactively patrolling the Chicago area expressways. They no longer have adequate manpower and go from one call to the next. I've written to the Governor's office but no one seems to care. The last time our expressways were safe was starting in December of 1985 when the ISP took over patrol responsibilities from the Chicago Police Department. ISP had manpower from around the state temporarily working the Chicago area expressways and there were troopers everywhere. Mike Royko, the legendary Chicago newspaper columnist, even wrote an article about the impressive change once ISP took over and how everyone was pretty much obeying the law or being pulled over. Over the coming years, ISP manpower started slowly diminishing and now, once again, there are only a few Troopers assigned to the Chicago expressways each shift. This is poor leadership from the governors office."
3ui6_H3yodo,Father’s comments just got his daughter a manslaughter charge.
3ui6_H3yodo,Usual drivers
3ui6_H3yodo,Obey the driving rules.
3ui6_H3yodo,We are in last days for sure
3ui6_H3yodo,That accident was 13% avoidable
3ui6_H3yodo,My condolences
3ui6_H3yodo,"Drive as if everyone else is deaf, dumb, blind, and suicidal. More lives lost to stupidity."
3ui6_H3yodo,"Driving Too Fast, Everytime I drive that Stretch, They do 120mph +"
3ui6_H3yodo,This is so sad 😢
3ui6_H3yodo,Man 🙏🏽
nIlSZzJjK0Y,Lmfao
nIlSZzJjK0Y,Praying 😢
nIlSZzJjK0Y,No way anyone got injured in that accident. That is like nothing. Just Nut Job police officers trying to get an early disability or a check. Police officers can be just as big of a dirt bag as anyone.
nIlSZzJjK0Y,Charge them. They are always driving reckless.
nIlSZzJjK0Y,Big dummies lol
nIlSZzJjK0Y,The cars caused the crash with physics
nIlSZzJjK0Y,Dunkin’ Donuts was closing
nIlSZzJjK0Y,"🫵🏽🤡INCOMPETENT IDIOTS  
Honest tax payers got to again pay for their fuck ups ⤵️👎🏽"
nIlSZzJjK0Y,idiots.
nIlSZzJjK0Y,I'll take stupidity for $200 Alex
nIlSZzJjK0Y,Man Chicago police department go die some more you filthy thieves  and keep killing each other you filthy oppressors
nIlSZzJjK0Y,Prayers For Those Officers😞😔🙏🏻👮🏻‍♂️🚔!!!
nIlSZzJjK0Y,74 thousand dollars in damage.
nIlSZzJjK0Y,Must have been texting 🤳 😂 or drink on the job 🍺 😅
nIlSZzJjK0Y,They were rushing to get off the clock
nIlSZzJjK0Y,Deep pockets
nIlSZzJjK0Y,This means they didn't clear the intersection before going through.  What if one was a civilian? 😊
nIlSZzJjK0Y,"They crashed because they drive like assholes, I have footage of these JACKASSES cutting me off on the highway. So I beeped at their STUPID ASSES and used my brights on them. (Had to make sure they could see me) BET they seen me after that. 🥴🥴🥴😆😂😭💀💀"
nIlSZzJjK0Y,A bunch of loser
nIlSZzJjK0Y,"They were probably driving too fast, 😂"
nIlSZzJjK0Y,Ha
NdSQXpB3moE,Please drive intelligently
NdSQXpB3moE,Da blacks communitys nots noins hows tos drives. Fo sho m hu. 🤘🃏🎸🥃🍺🤤🥵😵🚔🧱🐈‍⬛💵🥸🥜😎🌛
NdSQXpB3moE,Just canceled my road trip to Illinois
NdSQXpB3moE,That's not a white convertible top.  That's for covering some biohazard stuff.
NdSQXpB3moE,I just saw it
NdSQXpB3moE,Ooh so sorry I pray everyone is ok
C4M2X9p30UI,Road rage
C4M2X9p30UI,Physicityuprayerepentancevilife♿🙏😷
C4M2X9p30UI,It’s always the speed demons acting like they’re a part of the NASCAR circuit.
C4M2X9p30UI,"Well from the Tik Tok video, one of the lady’s involved said the black car was driving erratically from 159th. She said it was the black cars fault"
C4M2X9p30UI,DUI coloreds
C4M2X9p30UI,Seatbelts save lives
C4M2X9p30UI,"😢😢😢💔💔💔😢😢😢 condolences to the side virus of the loved ones that were lost, rest in peace"
C4M2X9p30UI,Wish state troopers were just as good at protecting our roads as they are arresting and beating old ladys and preachers while they protest for basic civil rights
C4M2X9p30UI,Stupid people are always speeding slowdown idiots before you kill someone.. RIP TO THE DEAD SAD
LO0zA9FgDCI,Was Brandon driving 😂😂😂😂
LO0zA9FgDCI,People go flying down Vincennes
LO0zA9FgDCI,She lucky
LO0zA9FgDCI,Usually most people with high perfomance Dodges and Chryslers are always speeding
LO0zA9FgDCI,This is why some people don’t need cars😑😑😑
LO0zA9FgDCI,Ppl in Chicago are bad drivers very obnoxious on the roads
LO0zA9FgDCI,You do accidents happen each day.
LO0zA9FgDCI,She is driving a Mercedes and living there. She has her priority messed up.
LO0zA9FgDCI,Driving While Black
LO0zA9FgDCI,Traffic laws do not exist in Da Hood
LO0zA9FgDCI,"They were in a hurry to get to their ""no kings"" protest."
LO0zA9FgDCI,Damn
LO0zA9FgDCI,I see these idiots driving recklessly often. Just crazy….
LO0zA9FgDCI,Sad people are losing they're life and all your brain can come up with is stealing. What a loser.
LO0zA9FgDCI,"No way, not in chiraq"
LO0zA9FgDCI,Sadsososad
LO0zA9FgDCI,Democrats. 😂
LO0zA9FgDCI,Our people still anything
LO0zA9FgDCI,SOUTH & WESTSIDE  !!!!
LO0zA9FgDCI,"You can take the shine out of the ghetto, but you can't take the ghetto out of the shine."
LO0zA9FgDCI,Sure blame the Buick driver when the other idiots were the ones speeding and caused the accident! Chicago being an embarrassment yet again!
LO0zA9FgDCI,"Stole her radio! Lower than low...but Karma is real, thieves!"
LO0zA9FgDCI,Chicago just can't stop having violence or death 😢
LO0zA9FgDCI,DON'T DRIVE LIKE AN IDIOT !!!!!!!
LO0zA9FgDCI,Someone stole her radio? Move.
LO0zA9FgDCI,Dam
LO0zA9FgDCI,😮🙏
TYhD3h43UOc,Praying for everyone
TYhD3h43UOc,Lake effect snow. Slick roads
TYhD3h43UOc,Winter WAS COMING for all uninformed Lords of the North !!!
TYhD3h43UOc,Prayers to keep warm and prosper!
TYhD3h43UOc,I’m wonder how insurance handle situations like that
TYhD3h43UOc,"Most important  item to have in your car during  Michigan  Winter Snow Storms?  WHEN  youre involved in a Slide Off,Pile Up,etc? PATIENCE.❤"
TYhD3h43UOc,OH❤
lZfpvV2lO7E,🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏😪😪😪😪😪😪😪😪😪😪😪😪😪😪😪😪😪😪😪😪😪😪🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏😪😪😪😪😪😪😪😪🙏🙏🙏 JESUS SO SAD
lZfpvV2lO7E,"💜🤍💜🤍Wow. Those that survived the accident are forever traumatized. I pray for their mental strength now, and for the future. Life is so short, & precious. Rest well to the two that’s no longer with us.🕊️🤍🤍💜🤍💜"
lZfpvV2lO7E,God Bless Boaz.That was my neighbors son.He used to come check on my mother sometimes.He was a good kid.God bless all.💕💗💖❤️
lZfpvV2lO7E,"Wow, I saw them loading a body on a gurney while heading in to work this morning. Condolences and prayers to all involved🙏🏾"
xYSkCmIBb2I,My Prayers & Condolences To The Families
xYSkCmIBb2I,Old dominion usually have good CDL drivers.... I rarely see them in deadly accidents
xYSkCmIBb2I,"We drive the Ryan all the time.  By the grace of God we travel safely.  It's driven just like the streets of Chicago are driven, completely lawless."
